	XG1	XG10	XG11	XG13	XG14	XG15	XG16	XG17	XG18	XG19	XG2	XG26	XG27	XG29	XG3	XG31	XG33	XG34	XG35	XG36	XG37	XG38	XG39	XG4	XG40	XG42	XG5	XG6	XG7	XG8	XG9	pvalue	fc	ids	meta
971	20.515367788977102	19.083076084049303	19.63881482163364	19.52855867615311	19.96505465159851	20.2285542073853	20.454220336835327	19.31400397631845	18.555959845845205	20.189139104103287	18.697171842074106	19.47224113655732	20.77547676031892	20.89973952007866	20.127743432572984	20.728260589657793	20.41403832111399	19.526739564814882	20.593409816572535	20.110482353993742	19.38346001111698	18.29933156980089	19.98757551137349	19.326448689045005	19.19938269229742	20.953321174815787	20.079187221248713	19.877912974951965	19.187448432186244	20.48053581091239	19.80539652915318	0.18648226957458205	-0.30116467897287436	3-hydroxydecanoate	0
972	16.052635045163722	14.313773200232035	15.708313940894486	15.959262911583497	14.912615278584257	16.827560475347465	16.48962737733876	14.313773200232035	14.313773200232035	15.875399806799416	14.313773200232035	15.114211612518003	18.2198253864179	17.843589776697126	15.561325357719761	16.07950252573333	16.76834426924271	14.503953936669166	15.563767441462769	15.132977695800387	14.932996670498927	14.313773200232035	16.087673414356786	14.68222159361511	14.313773200232035	16.73333625808425	16.00114890164027	15.927271511216901	14.73423981061459	16.696613990044323	16.08256131381762	0.44528055706426894	-0.32898498070089666	3-hydroxydodecanedioate*	0
973	19.253499838137135	19.214971678047277	19.342123646978695	19.32066119613346	19.861603214252096	20.357336548800074	20.08869718895495	18.342227298057278	19.10897024668808	19.821695751878032	18.75299327798254	19.084476399655344	21.653700330723826	20.067898114285175	19.54647837477948	19.87810995804413	19.562508661555757	19.044051197316314	19.48825057224733	18.728712629416986	18.857195022141592	17.616083029928333	19.195868234789984	18.408857974961478	18.462968621190484	20.100521026878297	19.187991728076973	20.13376544213189	17.636897720250627	19.708517287053063	18.852469312546297	0.9361862934730286	-0.09021084586709804	3-hydroxyhexanoate	0
974	18.963741369080154	14.35313982157167	19.868665930594346	14.35313982157167	16.512201786342647	19.253122957798876	14.35313982157167	18.56518739921166	17.395940033811566	14.35313982157167	20.182895165200105	14.35313982157167	14.35313982157167	15.654685080556044	14.35313982157167	19.424733600847865	16.781202407129868	17.492859141886537	17.328013745995417	14.35313982157167	14.35313982157167	18.994803828902725	14.35313982157167	14.35313982157167	18.191531877827074	17.117819517613338	15.33091373481697	16.89689139433418	14.35313982157167	14.35313982157167	15.36598970029979	0.8352793685580852	-0.07878455120633632	3-hydroxyhippurate	0
975	22.04333823905411	22.239515642895103	23.534615168219716	22.29931409993786	21.81009980573581	22.24382800045171	23.074257449060752	22.434734093488714	20.939566750247312	21.81306688741317	21.378064346116496	23.6758668220673	24.01318157385599	22.741592788636122	22.936198764656158	24.37443565006014	20.958469879294398	23.043840166346204	22.532920889490924	23.324933283281243	22.53350642588372	22.436654743562578	22.719033214107327	21.42047993077295	22.49989429226102	22.602823892204015	23.773052557882295	22.43810399592176	22.29805683258481	23.01706155141015	22.036589508202617	0.020240570577077587	-0.5629893079754211	3-hydroxyisobutyrate	0
976	20.18667178900601	18.87191595083538	19.79384894974121	19.62478898694542	20.069550726114315	19.379824919855068	20.44007125632756	19.372760399555606	18.469925826227694	20.451318409292227	17.93096855408122	19.53088493461076	20.242405839585143	20.591514813644086	19.95814725092941	20.584080762915175	20.432071729242182	19.512589658273576	20.959825280566434	20.889966491947774	19.494947481083777	18.313731136344423	20.355925020955258	19.100572035576125	19.182374196068196	21.381656481051547	19.84991730466208	19.549102505421775	18.329359212106205	20.010099504478063	18.68323901769065	0.037372988340651676	-0.6647797225991035	3-hydroxylaurate	0
977	20.005821032349523	18.32418398112139	19.467802790011778	19.462548951663283	19.847626867093407	19.220747034445402	20.109543271130104	19.950325306807724	18.392253607823946	19.742386231672924	18.444106720696798	19.746837700370303	19.64676194221093	19.730660021067624	19.29936930398309	19.66905578377476	19.83671543213433	19.052263059320367	20.178292221097518	20.259040375309585	19.03147927079241	18.558753159126347	19.744364647062973	18.79931294959149	18.822399670044877	20.83314537071473	19.851286868624538	19.498285592385688	18.750969441214302	19.56584329457018	18.816407342650606	0.18648226957458205	-0.3155605474897989	3-hydroxymyristate	0
978	19.962872623778985	19.179788236895746	18.898118271851043	19.026707308123374	19.42505630657961	21.116022008500547	19.84954999087292	19.52255734732177	19.04977826978672	19.810352264726045	19.11082051632655	19.331612810547902	21.857526604718593	20.69493477998949	19.466035872676525	20.171341748371834	20.065655092282896	18.872248395657753	20.069289300691466	19.050401197124582	18.939228296351832	18.291260649071617	19.303731564654587	18.809135170375246	19.584004468642384	20.268474609970077	19.527043705048335	20.07360273932141	18.919478945895367	20.023157891326747	20.065229411229698	0.4711699984900538	-0.18434094819262725	3-hydroxyoctanoate	0
979	21.04967791180233	20.898754795339553	21.12265487516822	20.424292918567488	21.025720845549177	20.32135865115264	21.20696842947117	20.936413291111936	19.497265170734835	20.55668004951055	20.924995487203468	20.527979357748034	21.06851458046371	20.2039147604618	20.84361469426998	20.648740036157196	21.297996682242843	20.012253858480147	20.706118559501505	20.82631727559322	19.62256050508182	19.402585341896277	20.492625206439048	20.6710059422121	22.21471072020737	21.96945845684661	21.58137403777908	20.788799765198196	20.62267332340626	20.930664437632224	20.510211348674932	0.4711699984900538	0.08112257064975026	3-hydroxyoleate*	0
980	16.269649491943674	17.481649668616416	14.563707054831463	15.980225973826506	14.563707054831463	19.078457216776616	14.563707054831463	18.065397726396473	21.117444626879145	14.563707054831463	21.228358969545635	14.563707054831463	16.807550772276514	18.964208029924457	16.67132747304696	14.563707054831463	14.563707054831463	14.563707054831463	16.125428920928268	14.563707054831463	16.632896158929587	14.563707054831463	14.563707054831463	14.689077364729403	17.989398571389795	14.563707054831463	14.563707054831463	16.233321839282127	16.671312893768118	17.391209625637856	17.623671325242874	0.08818124043588942	1.12235390192407	3-hydroxypyridine sulfate	0
981	16.50419367859861	14.644766941618412	17.23598659250463	16.73663025848131	15.936521485902755	18.40596476451653	17.690638627517018	15.461796910780098	14.536588600976344	16.247841773018514	14.536588600976344	14.796151528980674	19.45842626435132	19.31791808303356	15.945753514812449	16.901109123565416	17.15110559829512	14.536588600976344	16.180530655833525	16.75755268104256	14.536588600976344	14.536588600976344	17.48789902199106	14.996293573161175	14.536588600976344	16.80354436075521	16.984700937412562	16.839527709659325	14.640344242380856	16.993893146373015	16.81822991463347	0.9679543800179738	-0.20931305315540527	3-hydroxysebacate	0
982	24.746833088497755	18.78449257278159	20.965579806189794	20.62412721986854	23.523670585182536	20.730101699457393	19.85596048086597	20.201694696880335	21.740007269526355	17.272406818625914	22.0638894219543	22.10452917154853	19.94822444688978	25.241982131715737	20.731292717844187	22.67925521927791	22.55022681427922	20.091691054420988	20.208779705718708	26.034912111903672	21.59751611639324	21.176530500551266	19.779347552357475	21.645119117696563	20.58485082233082	18.66081950070945	20.534779833149464	20.229105721623082	19.419092477648135	16.717403343198836	20.19956841209384	0.3169230447332122	-1.0343989059215488	3-hydroxystachydrine*	0
983	19.783509757428973	19.043672320469287	19.361711573243912	19.50266138823421	19.82647158247911	19.30870162165444	19.584929479674294	20.932571074321682	20.00588766267056	19.66083810218494	19.899798237456015	19.92147396382427	19.24303637262631	18.84022500067454	19.171709306811277	19.076319957289705	19.303560593587108	19.516027000528442	19.78335858019949	18.82563875020059	19.294682722658948	19.35363387387871	19.332770313770812	19.601854534666362	20.789460711600388	19.264383036511223	19.727264149306443	19.657259672274755	19.65081006698035	18.694181872532727	19.168899314575583	0.17348546832147466	0.16142408772749306	3-hydroxystearate	0
984	16.6213525728536	16.91505009143502	16.078708843274512	15.041435069084033	15.041435069084033	17.235677703259284	16.82235502918694	15.041435069084033	17.21112633540815	16.56022424881294	16.136159901632112	16.194970665493702	16.360318790685536	20.043612084732278	17.235677703259284	15.041435069084033	15.896094090707859	17.15146286409296	18.76921184086769	15.041435069084033	16.75403911108879	17.88072004030215	15.569828845259204	15.041435069084033	17.260568131576058	16.39298921075271	17.35514216928151	15.041435069084033	16.401494258019493	17.123480481754633	16.860422457630435	0.5729604398676655	-0.4764432983381255	3-indoleglyoxylic acid	0
985	25.49080155524087	25.774678192831626	24.95275288711971	25.68379307186132	24.729098541328533	25.585001712232675	25.030917473913163	24.84581179909003	24.64268127636071	24.89887839539942	26.72095186622626	17.63301127747036	23.778891459647312	27.501290775348266	25.350400771707964	24.99763476260905	25.02133347205086	25.65059086151956	24.0373656378365	22.321980651828138	24.400546976885114	26.744626205423693	17.63301127747036	19.507418905568638	23.58726660320357	24.791679896103464	24.599583278696787	25.3131974826729	26.01050164215725	24.020039247705704	25.50013179463618	0.11842777313267648	1.2254281247804073	3-indoxyl sulfate	0
986	18.74214729880181	14.463696110938178	17.463675156461978	17.90441228488747	14.463696110938178	15.626477281527226	14.463696110938178	19.082854609436747	19.492876985145674	15.021473099404135	17.301926637729082	14.463696110938178	15.156431549840127	17.78343462058908	14.463696110938178	16.613975116365054	14.463696110938178	16.704142695952374	15.58744917561894	14.463696110938178	15.82961483856777	14.463696110938178	14.463696110938178	14.463696110938178	18.633807426632078	15.815490503206185	14.905103068723507	18.024892953342295	14.463696110938178	14.980335292371212	14.463696110938178	0.7571011678095386	0.3731869235506604	3-methoxycatechol sulfate (1)	0
987	18.37693905674261	19.43255502576571	18.22090228227321	19.02934418781434	19.283002274105527	19.8417687554832	19.660272439535916	18.5225743479507	19.70717848138579	19.71325780922134	19.866889698593752	18.80973879321532	19.915132996159976	20.17955287827561	18.448709058864903	16.959020172114887	19.007258810165876	19.651146971554933	19.788469825621576	16.959020172114887	19.393909921838187	19.554212929132618	19.16496000421945	19.008877889679574	19.706901299228207	19.49792564059726	18.98617275705567	19.06862675619574	18.41786075393767	19.20829792335543	19.205237821143694	0.4232928981304346	-0.011070223538187207	3-methoxytyrosine	0
988	14.448689151752866	18.20979751299276	13.793679404356045	14.614777566614872	15.729739598503544	16.223039225446712	13.912874903595219	13.793679404356045	20.569673461774737	13.793679404356045	18.388667826750748	13.793679404356045	15.670891116019991	16.82196506413767	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	15.47734522511814	13.793679404356045	13.793679404356045	16.367194630630895	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	13.793679404356045	0.4654785571860859	0.5033910283371572	3-methyl catechol sulfate (1)	0
989	19.360948193356716	19.741334589045977	18.972331011464078	19.224821325752053	17.70540194944945	18.581123330458823	19.571463571597633	21.880805221154645	20.301762428995264	20.773765318831334	19.678971760116905	19.357213033136155	20.541526425763045	17.22179478069935	20.91839350319743	20.86438793926441	20.580340351188664	20.83261616765808	21.32439579166668	19.5859433855457	20.89726134959417	20.909708082936046	20.123057472673327	18.61588373413817	20.235689972452903	19.98518545573488	20.31576001307615	21.878283711300593	20.753185730588672	20.6030049585658	20.93761789317957	0.5218393903336159	-0.19944874604333407	3-methyl-2-oxobutyrate	0
990	22.797676069715546	22.891579122773003	22.472880197989266	22.5456704691115	20.809109748108437	21.514009441161896	22.86152777699264	24.066234079848737	22.27183714239944	23.713211023369183	22.287019184045835	22.130063194432147	22.801094062208072	17.229883910586498	23.4056695672959	23.909559131329885	23.32865260525151	23.411923533836834	23.918161445619784	22.487541253213074	23.396281397143866	22.912124680018472	22.615984058771055	22.061400695148954	22.805356476013717	23.042257200945755	23.435947305959186	24.019006799684487	23.024963610326598	23.685823498067382	23.35528186058735	0.8727801237939207	0.23096207527750323	3-methyl-2-oxovalerate	0
991	17.65352693814258	15.703988774158272	17.617650402073856	15.703988774158272	15.703988774158272	18.353720147169348	16.480052789446145	15.703988774158272	15.703988774158272	16.50989747947197	15.703988774158272	16.352491918194968	15.703988774158272	19.992967370730756	15.703988774158272	15.703988774158272	18.047144719205082	15.703988774158272	15.703988774158272	16.709793970056126	17.061016620878227	15.703988774158272	17.832006102616564	15.703988774158272	15.703988774158272	15.703988774158272	15.703988774158272	15.703988774158272	15.703988774158272	15.703988774158272	15.703988774158272	0.27147514034048753	-0.4557821987586088	3-methyladipate	0
992	15.939817266442706	17.145454564009516	15.939817266442706	17.281326316198843	15.939817266442706	17.121088430205376	16.63004999901398	16.647135814760034	16.66406387050862	17.144900918503364	17.541859951703632	15.939817266442706	17.480509679147644	15.939817266442706	17.644995283075385	15.939817266442706	17.113138210170845	16.886283691392336	17.77562745985399	15.939817266442706	17.237283350545095	17.86623008781843	17.117069480378234	16.18717036384454	16.906095679218527	17.200375865684332	16.736793532132054	17.974619570636797	15.939817266442706	15.939817266442706	16.997854470233754	0.6267522256051863	-0.12709698221423338	3-methylcytidine	0
993	17.31328606956021	17.039002355191908	16.617872317009585	16.895810262077866	16.86888518070136	17.867262240914673	17.401675100040034	16.90533062631095	17.52840832376196	17.4310894706826	16.38780291413986	17.224767609497682	18.226603284727716	20.546698559268126	18.162243486936333	17.98790203199925	18.296350247259678	17.816568865041052	17.072118207717665	17.15820379228135	17.080708735450067	17.67526911345258	17.119324125228935	16.852628562057745	17.385904519066283	17.63503787118325	17.853810287772887	17.38295431088282	16.51246174535372	17.67343708159743	18.159474726354805	0.07816908582428338	-0.5169383312889657	3-methylglutaconate	0
994	18.750421379317267	15.815092615920904	18.694585632982626	17.715424240620507	15.815092615920904	15.815092615920904	15.815092615920904	17.818122325664167	18.442341027725913	18.776609634055056	15.815092615920904	18.9726739702139	16.872061604547902	20.16327698660971	15.815092615920904	15.815092615920904	15.815092615920904	15.815092615920904	15.815092615920904	18.05347219795351	18.585913709935923	15.815092615920904	18.16600811595516	15.815092615920904	18.732696280788378	17.63157097361812	18.506973849181016	15.815092615920904	15.815092615920904	19.07531510792341	18.831710056638887	0.7527330952738335	-0.24034652213644492	3-methylglutarate/2-methylglutarate	0
995	18.748947468854805	16.62420800509573	15.022569308080262	15.022569308080262	15.022569308080262	18.7508690843914	16.352068758282424	18.67923642414722	17.001896237585093	18.17787753439133	15.022569308080262	15.022569308080262	15.022569308080262	22.670370879099618	17.826926842243374	15.022569308080262	15.022569308080262	15.022569308080262	15.022569308080262	17.662535390408298	18.158646666267504	15.022569308080262	18.63529898129477	16.843350257523547	16.366087647938677	16.040501774675644	15.022569308080262	17.902266812895373	16.87135321363776	16.926734755519274	18.838350574153157	0.18016234141458418	0.41066002429978	3-methylglutarylcarnitine (2)	0
996	19.79124398444239	21.725463099670865	15.485057483024345	18.233012378441146	15.485057483024345	18.803263013377098	16.433722961026383	18.91880010546834	15.485057483024345	16.616202750729006	17.957217288032144	15.485057483024345	19.62260194729348	21.23332783668085	15.485057483024345	15.485057483024345	15.485057483024345	15.485057483024345	16.368392823995013	15.485057483024345	15.485057483024345	15.485057483024345	15.485057483024345	17.507145208514398	16.8738840395444	15.485057483024345	17.249929522233316	17.16899477206038	17.815476234615	21.31473991648585	17.606437520283833	0.015863052583904795	1.3064845770599014	3-methylhistidine	0
997	16.221316144942026	16.221316144942026	16.221316144942026	18.076032672496485	19.093428042304367	16.221316144942026	16.221316144942026	18.844732386594355	16.221316144942026	16.221316144942026	16.221316144942026	16.221316144942026	18.243663289323266	16.221316144942026	16.221316144942026	17.806110017225098	16.221316144942026	16.221316144942026	16.221316144942026	17.12004814658009	17.150988658374647	16.221316144942026	17.405896487727567	16.221316144942026	16.221316144942026	16.221316144942026	16.221316144942026	18.74783095910628	16.221316144942026	16.221316144942026	16.221316144942026	0.6176006749317792	0.03946840815455133	3-methylxanthine	0
998	20.01138612131581	21.574631058538742	22.08925568794528	21.139821581358536	20.872855769362808	22.930992999541907	20.163951657339084	18.23007190437462	22.14828990876953	21.8201323041373	21.412660677030864	21.461482819605852	21.154881445553148	21.683168862298018	19.39341035972726	21.94785146439315	20.918025651875112	20.596443887677598	20.687567907393916	21.367304894806033	20.470365823676634	20.421609914185513	19.53051088015762	19.067735998010672	20.36249836083671	19.672794025661993	20.48941643808213	19.042222794774027	21.209052897255734	21.89584862024559	21.292736850527774	0.718631513457591	0.031013035394042987	3-phenylpropionate (hydrocinnamate)	0
999	20.38899082011079	19.718719425888096	20.594351601166146	20.233893908742502	20.72292475955089	20.62712616840965	20.175616703948677	17.060379624668737	19.83392824673992	20.15507699876323	20.24038680409621	20.486200394256624	19.94644790464975	21.161439466323614	20.058657682036504	19.415425998769116	19.964809185059615	19.806762000605747	19.72467611104926	19.280710036303542	18.326395745981884	19.9971002119225	20.559577345125046	19.4105767324018	19.564547834955846	19.954159294807294	20.232377447934336	16.54401071764058	19.224626023615492	20.28746298590276	20.37566575978927	0.3784775932446801	-0.08925848798420333	3-sulfo-L-alanine	0
1000	19.931233554674755	20.462237396463685	20.086088267809437	20.401809186238584	20.673834291001935	20.301057806476326	20.22662283347586	19.081648730062792	20.871777425210688	20.475656257001802	21.084558633442274	20.82163697921697	22.932983699896564	20.79966640367996	20.008911732942185	22.00453269809545	19.567973477507596	19.89521765570331	20.330825401808625	19.89119787872965	21.173061762832287	20.061921586659256	21.438856687093907	18.856647216709288	20.960099178417988	20.749194896396258	19.87206301402812	18.45469187941119	19.786384603304878	19.983474404275	21.933504268584922	0.0655521611655033	-0.6790188461290754	3-ureidopropionate	0
961	16.44245151786957	14.844779020119367	16.31624313185578	16.774030653324928	14.844779020119367	16.899967831088603	14.844779020119367	16.371798308418956	14.844779020119367	16.66233991029371	14.844779020119367	16.426979513085172	14.844779020119367	16.70269996883173	16.163606837509555	16.059542015054177	16.87042981929483	14.844779020119367	14.844779020119367	14.844779020119367	14.844779020119367	14.844779020119367	15.875783374129043	14.844779020119367	14.844779020119367	14.844779020119367	16.717176451767344	16.475253500227936	16.549307952143877	15.883525009614276	17.427442139523908	0.09291829144193099	0.5482377026167153	3b-hydroxy-5-cholenoic acid	0
959	20.770691816249823	19.7352882701939	20.691506698549194	20.569798371369355	18.408427187731128	21.17742060255848	19.428749914115947	20.35832000052628	19.235644400636343	19.50639693505578	19.36920753491567	20.53119605688371	19.566158933791485	21.155175228762516	21.236636868574788	20.646138203545238	20.434840078801376	18.520648891117496	19.359939998774884	19.06486937439578	17.886145142918114	18.837862727710274	20.252404708004455	19.017268718670778	20.596876399877328	19.826342008480065	21.340316972731294	20.7016348463712	20.15955033092955	20.625917930950223	21.20505208381051	0.1495413545846106	0.45203856297475653	3beta,7alpha-dihydroxy-5-cholestenoate	0
960	20.279382597337968	16.69222311074431	19.977981398472185	19.87098727415245	16.69222311074431	20.578709438404495	17.093727517600378	20.78232699484976	16.69222311074431	16.69222311074431	16.69222311074431	20.00156419385387	16.69222311074431	19.707536074096932	20.14172844854819	19.409637987283183	19.848091169077286	16.69222311074431	17.944090582704987	16.69222311074431	16.69222311074431	16.69222311074431	18.269702419259488	16.69222311074431	18.533235970356753	16.69222311074431	20.640727503479805	20.28177767294927	20.20268598134761	18.80496749940306	20.537611691386985	0.06960085129290831	0.8627685374846266	3beta-hydroxy-5-cholestenoate	0
1001	17.11206926162782	17.11206926162782	17.11206926162782	17.11206926162782	17.62208087288272	17.623093131490293	17.11206926162782	17.11206926162782	17.11206926162782	17.11206926162782	17.676290376527515	17.11206926162782	17.11206926162782	20.715954975145515	17.814421405368307	17.11206926162782	17.11206926162782	17.577362554480437	17.11206926162782	17.576489767521963	18.015488897686858	19.293794925747402	17.187467764104724	17.11206926162782	18.004751614399442	17.11206926162782	17.11206926162782	17.11206926162782	17.11206926162782	17.11206926162782	17.751514740972713	0.13224007097394477	-0.4979109280774239	4-acetamidobutanoate	0
1002	14.987697630447443	16.714195933564568	13.938414570622466	13.938414570622466	15.273636834300405	14.554309434352136	17.017456656282615	13.938414570622466	16.155372595732807	13.938414570622466	16.945111403694487	15.133591278488558	13.938414570622466	17.215919383088643	13.938414570622466	14.302193631445745	17.78746719893452	13.938414570622466	16.237453021544006	15.916129210589899	16.020536120856494	16.066779009641905	13.938414570622466	14.972733650089614	15.068604945193327	14.57402339642801	13.938414570622466	17.40731989649708	15.875573231485635	15.879398995582491	15.94913447914268	0.6852918082571848	-0.0973135478701952	4-acetylphenyl sulfate	0
1003	20.00119031669538	14.234958169330358	15.070702564639525	18.325212249766093	14.234958169330358	15.745158620133246	20.406305191402936	14.234958169330358	19.901371010415662	14.813735890883422	19.69322234249458	14.234958169330358	17.170721405467706	18.52950800244104	16.203146037158273	17.438577916477797	18.08276789383844	14.234958169330358	14.234958169330358	14.234958169330358	15.388993314458881	14.376387213580808	14.234958169330358	14.234958169330358	21.5596289213533	14.234958169330358	16.76769337387973	17.55628935049387	15.525531563201367	14.234958169330358	14.234958169330358	0.5093706181066783	0.4155426989235025	4-allylcatechol sulfate	0
1004	17.992140088727794	17.653159749726775	16.501450176692884	18.400504371938613	19.897077861646526	18.79442161768639	18.076321588760404	19.40458912975246	22.65928267651973	16.178470341691096	21.925607136163826	17.60355266184212	20.27953322082232	19.606057242884386	18.409365555321827	16.926808578015546	17.69967157145746	19.075480128784633	15.64101140725747	16.332010452441725	18.09829429626761	17.64769040321745	14.62168133751141	15.758858881906288	19.258650276815935	15.239657812475242	16.78742893669601	18.19717018965811	17.484477023331973	16.98434743939282	15.689921320751063	0.4711699984900538	0.6144783508823117	4-allylphenol sulfate	0
1005	20.674815848126013	20.924841311473802	21.212641837642142	21.11966243751727	21.232321669614574	21.482742975386383	20.891128238889767	20.130852845705995	20.826700054382083	20.936519149556112	21.27278296569789	21.1093219965124	21.004364331089135	21.80942872093333	20.119224690014555	21.330380654072787	21.06541399801323	20.414877202543344	20.919509133415353	21.240560332725615	20.845762804598845	20.68101831082274	20.966218067004448	20.8797307484154	20.665291997400303	20.72434720491065	20.675471571659735	20.40461693333526	20.570910725193276	21.317095414853892	20.79099770121489	0.4711699984900538	-0.12374855995697587	4-chlorobenzoic acid	0
1006	14.36117475953181	16.898181115994767	13.942396374348412	16.71781477331782	13.942396374348412	16.267917233862846	13.942396374348412	15.84463097022823	16.307421799188724	13.942396374348412	17.195933097937203	14.120072356505744	13.942396374348412	13.942396374348412	13.942396374348412	13.942396374348412	13.942396374348412	13.942396374348412	13.942396374348412	13.942396374348412	13.942396374348412	15.139356337976873	13.942396374348412	13.942396374348412	15.314598732488083	13.942396374348412	13.942396374348412	16.634406382397167	17.951903103191732	13.942396374348412	13.942396374348412	0.049822301399668346	1.0496945162138083	4-ethylcatechol sulfate	0
1007	18.909067765805982	20.385578200755145	15.495183846496575	21.004684588738396	16.824222171139468	19.06593689306557	15.88073909381965	20.73773308613985	21.207903536861526	20.37464631247895	19.93463230323917	19.451447457565195	17.67213816323638	19.964219665718225	18.529268018360284	17.01183685683258	16.944432723420555	17.0031109053833	22.81672851420331	15.447227666107052	18.088116146706874	21.549541100680006	15.191354005900138	18.039220789504903	18.894346795201955	18.335903600186395	17.190739348185485	16.444441552742983	19.83766594553544	19.074216446515926	18.73954629220677	0.4233396415824455	0.423561007137355	4-ethylphenyl sulfate	0
1008	22.662459114005095	22.651746983799452	22.99120021010175	22.36024630937299	22.436869473623464	23.515301610598023	22.337819502107614	19.6574453742226	23.663717484947256	22.830934773807304	23.28614132559263	23.034673715734776	22.522356916353807	25.436663003002085	22.47270149752865	23.67999652549632	22.80048878584735	23.797104197519737	22.86455258502258	23.125041336410817	22.482035867989936	23.103060288069496	22.771837114350085	21.49945834387097	22.567842260557207	21.93636970536945	22.83450258745259	19.771063034336812	22.222107983132094	23.154533987461658	23.207942399662258	0.16117778944980274	-0.6665209636236042	4-guanidinobutanoate	0
1009	17.69247811835924	19.61460617346034	17.703339129155818	16.14712851629783	18.743711057164195	20.118877880706883	19.416181590055075	17.658029912485492	16.14712851629783	16.14712851629783	19.3685171186686	18.205339705682547	18.048198649967638	16.14712851629783	19.51235142491493	18.15535190236815	17.323920203959844	16.14712851629783	18.889386799394206	17.176013317278674	16.14712851629783	19.478848478175312	17.961300779344953	16.940119997334026	18.74124981560365	17.553939884907873	19.27778272268829	17.18101345505837	18.461617706130056	16.67029750146387	16.14712851629783	0.6007102232014503	0.251144703190171	4-hydroxychlorothalonil	0
1010	18.27703988796581	16.55581243967002	15.37999237350296	18.675975871188445	18.507556702618967	18.893883077406183	18.311127430948588	17.54667689554695	20.244756363805106	16.48983228433882	21.959682122166825	16.77177013015659	16.76166981776786	19.867074708929973	16.454855884774773	19.242087852227524	17.992198967944372	18.872185445621362	17.75990768318522	20.81727411732083	17.69407918771989	20.725214897096365	15.218729801699867	15.162666686020389	17.461271597257465	18.57069327905363	15.977844571115568	16.736985681599982	20.442058371667464	17.098065184106204	17.02466963311084	0.2623316754083529	-0.5254768194335746	4-hydroxyhippurate	0
1011	17.28555941171232	15.34190302515049	16.184961126255406	17.19633662384697	17.53876878291793	17.67833181215054	17.079389401714646	15.34190302515049	16.404300798188547	16.42012676594042	18.31395237334122	15.34190302515049	17.68580521597107	19.403736962941366	17.21902402057002	18.31916230358918	16.338220335336224	17.868894880587746	15.34190302515049	17.6720496561459	16.918821210065406	17.575328499643863	16.615232352651272	15.34190302515049	17.876279646761706	17.210283998367537	15.34190302515049	18.614446216433947	15.34190302515049	16.94285594697171	17.395196780205726	0.17104974557906677	-0.5223984299337445	4-hydroxyphenylacetate	0
1012	14.853063169817744	14.853063169817744	14.853063169817744	14.853063169817744	16.635502698872905	16.072886253972108	14.853063169817744	14.95893762894476	14.853063169817744	14.853063169817744	16.072717338760015	14.853063169817744	14.853063169817744	20.481911128028948	14.853063169817744	15.743074125476051	14.853063169817744	16.469760419154603	14.853063169817744	15.736863294267952	15.891323519265702	16.898307071260646	14.853063169817744	14.853063169817744	15.123216649297419	14.853063169817744	14.853063169817744	16.0052815394267	14.853063169817744	14.853063169817744	14.853063169817744	0.15733404056371175	-0.6473253306963542	4-hydroxyphenylacetylglutamine	0
1013	15.836936126121238	16.543056607298126	15.46704825753711	16.413179965606638	15.46704825753711	16.50349834501214	16.53063256045189	16.8359434129524	16.678189407129697	17.70587080176741	16.4012391665068	16.833106466447326	16.275036798542946	16.90556998998017	16.348887509849877	17.34368670883982	15.46704825753711	17.309116733058676	15.46704825753711	16.495893199665822	16.39228453339827	16.851519260710216	16.711101566616275	16.066681306096903	16.55572960386945	16.57768709206028	16.635529821208465	16.07617232517451	16.28799469275508	16.85392914028064	16.550240203795564	0.24519436854882054	-0.15256367366103518	4-hydroxyphenylpyruvate	0
1014	20.067524957026002	19.564059454599395	20.81433279997991	19.892684735432987	19.864635987034635	20.270084834432087	19.627358542832265	19.068664146168246	20.292780232971843	19.559151945960206	20.203832784813077	19.402242083767515	19.412063780303285	21.858902148449864	20.139529806836883	20.68808827861889	20.219096715341408	20.29963201833861	20.121311860682333	19.22909002149899	19.44535376140744	19.851525550892077	19.648615415075376	19.634841841443873	20.125676902296473	19.971055747878697	19.739873399374765	18.796205012222657	19.08702881315796	19.38629431938067	20.131366845145596	0.4961596578003604	-0.2354039365698597	4-imidazoleacetate	0
1015	17.761796406400396	18.53903204896708	16.875505925283544	18.66320638393176	17.856222617128623	18.233758481456146	17.3978624805472	15.160009416357966	19.11463722133148	15.447742606615009	18.138679280768454	14.964397102378683	16.423955299584573	23.316963435145524	17.662739643537492	17.761674686766813	17.108337168488152	17.186752781007893	17.9542382069714	17.51858928878957	18.126348900838064	18.475429410904322	16.851903034354606	16.455582833856297	17.71916151011127	18.35848057982283	17.32442545939393	15.456060198540907	17.017820057244496	18.38627589769915	18.286688181852607	0.9044070096186317	-0.3960580276114669	4-methoxyphenol sulfate	0
